"_id"|nombre_ws|strCategoria|strSubcategoria|strCiudad|strDescripcion
5880b93c636e564ad8d9bba3|Hotel ATH Portomagno|Alojamientos|Hoteles|Aguadulce|Uno de nuestros alojamientos de playa más exclusivos: un hotel con spa en la playa de Aguadulce en el que disfrutar del mejor descanso y de las máximas comodidades a un precio realmente único. Con servicios especiales para las vacaciones con niños y la organización de eventos en Aguadulce, este hotel con spa en la costa de Almería destaca por su atención personalizada y sus modernas instalaciones al servicio de los clientes más exigentes. Piscina, gastronomía, miniclub, spa… Elija un hotel en la playa de Aguadulce y disfrute de un alojamiento hecho a su medida en la mejor zona de la costa de Almería.
5880b93c636e564ad8d9bba9|Aben Humeya Hotel|Alojamientos|Hoteles|Granada|El hotel M.A. Aben Humeya es un hotel de 7 plantas, reformado en 2003. Este atractivo hotel esta en la zona turística de Granada, a escasos metros de la Gran Via, muy cerca de la Catedral de Granada, en la zona de hospitales, universidades y plaza de toros.Ofrece a sus huéspedes numerosas instalaciones, como un amplio hall de entrada con ascensor, consigna, una acogedora cafetería - bar y restaurante, salón TV, frente al hotel hay un parking publico de pago,...Sus excelentes salones ofrecen a sus clientes un amplio servicio de restauración y de organización de eventos con un restaurante especializado en cocina tradicional.Otras prestaciones son el servicio de habitaciones y lavandería, recepción 24h, conserjería, WIFI gratuito en hall del hotel, servicio de despertador, atención turística,...Sus 162 habitaciones, decoradas con buen gusto, con posibilidad de triples y cuádruples, disponen de baño completo con bañera y bidet, telefono con linea directa, escritorio, televisión, aire acondicionado y calefacción, caja fuerte de alquiler,... También hay a su disposición secador de pelo.
5880b93c636e564ad8d9bbac|Hotel Plaza|Alojamientos|Hoteles|Sevilla|El Hotel Plaza está situado en el centro de Sevilla, a menos de 100 metros de la Plaza Nueva. Este establecimiento de estilo moderno cuenta con recepción 24 horas y conexión Wi-Fi gratuita. Además, las habitaciones tienen aire acondicionado, TV de pantalla plana, minibar y algunas incluyen terraza. El baño privado está equipado con ducha, artículos de aseo gratuitos y secador de pelo.Todas las mañanas se sirve un desayuno buffet. El Hotel Plaza se halla a 400 metros de la catedral de Sevilla y a 1 km de la Universidad de Sevilla. El establecimiento está a pocos pasos de una amplia gama de cafeterías, bares y restaurantes del barrio de Santa Cruz. Los lugares de interés turístico, incluyendo la plaza de toros de Sevilla y la Torre del Oro, se hallan a 800 metros del Hotel Plaza. El Hotel está a pocos pasos de una amplia gama de cafeterías, bares y restaurantes del barrio de Santa Cruz. Los lugares de interés turístico, incluyendo la plaza de toros de Sevilla y la Torre del Oro.RTA:H/SE/01236 Hotel Plaza Sevilla Reservar con nosotros tiene sus ventajas: •Atención Personalizada •Mejor Precio Garantizado •Tu reserva está asegurada
5880b93c636e564ad8d9bbad|Hotel Sierra de Aracena|Alojamientos|Hoteles|Aracena|El Hotel Sierra de Aracena es un céntrico hotel de dos estrellas situado en la bella localidad de Aracena. Está compuesto por 43 confortables habitaciones: 10 individuales, 21 dobles, 10 áticos y 2 dobles con salón. Dispone de climatización, teléfono y TV. El hotel cuenta con un Salón Social con chimenea y cafetería. El hotel abrió sus puertas en el año 1982 con mucho esfuerzo pero también con mucha ilusión por ofrecer un servicio de referencia en la Sierra de Aracena. A lo largo de estos años, el Hotel Sierra de Aracena se ha ganado por méritos propios su prestigio gracias al trabajo de todas las personas que han participado en su gestión. En abril de 2015, bajo una nueva dirección, el Hotel Sierra de Aracena continua con la labor del hospedaje actualizada a unos nuevos tiempos pero sin olvidarse de su pequeña historia. Se encuentra en el centro de Aracena, por lo que tiene a su alrededor una amplia oferta de bares de tapas para poder degustar las especialidades serranas derivadas del cerdo ibérico, así como quesos y setas, otra de las especialidades de la región.
5880b93c636e564ad8d9bbae|Hotel ATH Roquetas de Mar|Alojamientos|Hoteles|Roquetas de Mar|El ATH Roquetas, un completo alojamiento de vacaciones en familia con todo tipo de servicios especializados en los que viajan con niños y buscan la máxima comodidad. Moderno y situado a solo 700 metros de la playa de Roquetas, una de las playas más familiares y tranquilas de Almería. Este hotel ofrece wifi gratis, juegos infantiles, deportes, piscinas, programa de animación para todas las edades... Elija nuestro hotel en Roquetas de Mar y descubra el verdadero significado de las vacaciones tanto si viaja en familia, con amigos o con pareja.
5880b93c636e564ad8d9bbaf|Hotel Lux Aljarafe|Alojamientos|Hoteles|Mairena de Aljarafe|El Hotel está situado en Mairena del Aljarafe, a 5 minutos de Sevilla en coche y a 700 metros de la parada de Metro de Cavaleri, tambien disponemos de una parada de Autobús a 20 metros, que, como el metro, le dejará junto a la catedral y la Torre del Oro en 10/15 minutos. El Hotel dispone de 41 habitaciones, todas climatizadas, con baño privado y TV de pantalla plana con Movistar +. Disponemos de recepción 24 horas.
5880b93c636e564ad8d9bbb0|Hotel Rural Posada del Cordobes|Alojamientos|Hoteles|Cazorla|Con mas de mil setecientos metros cuadrados de Instalaciones. Hotel Posada del Cordobés te ofrece unas Instalaciones completas con todo lo que necesitas para tener una estancia cómoda y agradable. Situado en un emplazamiento privilegiado, a cinco minutos del Parque Natural de Sierra de Cazorla (Jaén). Con magnificas vistas a nuestra sierra y clima excelente.
5880b93c636e564ad8d9bbb3|Hotel M.A. Princesa Ana|Alojamientos|Hoteles|Granada|El hotel M.A. Princesa Ana es un hotel de 5 plantas, reformado en 2009 tanto los baños como las zonas comunes, decorado en estilo ingles con la exclusividad de la prestigiosa firma Valenty.Situado en una de las avenidas principales de Granada, junto al Hospital Virgen de las Nieves y los Juzgados, a pocos metros de la estación de tren y a un paseo del centro histórico.Cuenta con un amplio hall de entrada, cafetería, bar ingles, restaurante, salón de juegos y sala de TV. Dispone también de garaje y consigna de equipajes.Para completar estas prestaciones ofrece el servicio de habitaciones y lavandería, servicio de despertador, recepción 24h, WIFI gratuito, conserjería, atención turística...Sus 61 habitaciones, incluyendo 2 Junior Suites están equipadas con baño completo con secador de pelo, bañera o ducha, bidet, minibar, escritorio, caja fuerte de alquiler, teléfono directo, TV via satélite, aire acondicionado y calefación, WIFI gratuito
5880b93c636e564ad8d9bbbb|Hotel ATH Al-Medina Wellness|Alojamientos|Hoteles|Medina-Sidonia|Nuestro hotel en Medina Sidonia, ATH Al Medina Wellness, es uno de los hoteles de Cádiz mejor preparados para las escapadas en pareja y las vacaciones con niños a esta emblemática ciudad del sur de Andalucía. Equipado con spa, gimnasio, restaurante andaluz, bar con terraza y ubicado en el centro de la ciudad, este hotel en Medina Sidonia es un punto de referencia en esta localidad de Cádiz, un lugar diseñado para garantizar el máximo descanso con servicios personalizados. Elija un hotel en el centro de Medina Sidonia y disfrute de unas vacaciones en Cádiz sin que le falte de nada.
5880b93c636e564ad8d9bbbc|Happynn Torre Arena Hotel|Alojamientos|Hoteles|Málaga|Habitación con aire acondicionado y 1 cama doble o 2 individuales. Equipamiento de la habitación: Aire acondicionado, Ducha, Bañera, Aseo, TV, Teléfono
5880b93c636e564ad8d9bbc2|Hotel Embajador|Alojamientos|Hoteles|Almería|El Hotel Embajador forma parte de la historia activa de Almería, siendo un establecimiento emblemático con una larga tradición en hostelería y restauración. Recién reformado gracias a la nueva dirección, cuenta con una ubicación privilegiada, ya que tiene acceso a pie a numerosos los lugares de interés turístico y comercial de Almería. Sus 7 plantas, su recepción 24 horas y su servicio de desayuno buffet complementarán una estancia práctica a la par que cómoda. Ofrece de manera gratuita wifi a todos sus huéspedes, tanto en zonas comunes como en las habitaciones, cosigna para equipajes y caja fuerte en recepción. El Hotel Embajador se adapta a tus necesidades, pues cuenta con habitaciones individuales, dobles (con dos camas o cama de matrimonio) y triples. Todas ellas tienen baño individual, aire acondicionado, calefacción y televisión, además de un cómodo escritorio para realizar todas las tareas que precises. A 5 minutos a pie de la Estación Intermodal, a 3 de los juzgados, a 10 del puerto marítimo y a escasos 8 minutos de la Ruta de la Tapa de Almería, el Hotel Embajador es la mejor opción para todos aquellos que quieran disfrutar de Almería de una manera práctica, cómoda y al mejor precio o que simplemente necesiten un alojamiento para pasar por la mágica ciudad de Almería.
5880b93c636e564ad8d9bbc4|KROSS Puerto Aguadulce|Alojamientos|Hoteles|Aguadulce|El Hotel Kross Puerto Aguadulce es una construcción exquisita de ambiente andaluz. Consta de tres plantas, todas las habitaciones con terrazas y con vistas al mar, es un mirador privilegiado del mediterráneo.Nuestro Hotel está ubicado dentro del puerto deportivo, bajo los acantilados de la villa, en un lugar muy tranquilo, pero a la vez en pleno corazón de Aguadulce.El recinto deportivo dispone de restaurantes, heladerías, cafeterías y el club náutico recién reformado y que cuenta con una amplia oferta deportiva: pistas de pádel, de squash, sauna jacuzzi, gimnasio, clases de spinning, musculación, aquaerobic, cursos de vela, bailes, en fin, un amplio abanico de servicios de diversión.El paseo marítimo es ideal para disfrutar del mar, de los mejores chiringuitos a pie de playa, ir de compras o recorrer toda la playa de Aguadulce. El alojamiento es perfecto para las personas que deseen pasar unos días agradables y con todos los servicios necesarios para que estén cómodos y puedan disfrutar de su merecido descanso.Centros comerciales, oficinas administrativas, entidades bancarias, clínicas, servicios de todo tipo a unos pocos metros, y la ciudad de Almería a apenas cinco minutos.UbicaciónEl hotel se encuentra a las siguientes distancias de:• 10Km de Almería• 250 Km de Murcia, • 567 Km de Madrid• En un radio de 20 km., podemos encontrar 3 campos de golf situados en:o la Envía, o Playa Serena y o AlmerimarHabitacionesEl hotel consta de tres plantas, con un total de 60 habitaciones de 52 m2 cada una, todas exteriores con vistas al Puerto Deportivo de Aguadulce.Las habitaciones están distribuidas en: • hall de entrada, • baño completo, • salón con dos ambientes y • terraza de 12 m2. Todas las habitaciones disponen de:• climatización, • caja fuerte, • mini bar, • televisión satélite, • baño completo con secador de pelo, • teléfono y • televisión• cristales con aislamiento térmico-acústicoInstalaciones y Servicios Dispone de:• conserjería-recepción, • restaurante, • salón social, • lavandería, • aparcamientos, • piscina, • jardines RESTAURANTE Los desayunos se ofrecen en buffet libre, así como el almuerzo y la cena, elaborados por nuestros profesionales con productos autóctonos, nos ofertan una gran variedad gastronómica, en la que mezcla la cocina moderna, tradicional y mediterránea.
5880b9dc636e564ad8d9bbcf|Hotel Pozo del Duque|Alojamientos|Hoteles|Zahara de los Atunes|Hotel de construcción e influencia andaluza y costera, ubicado en Zahara de los Atunes (Cádiz). 80 habitaciones, primera línea de playa, con nuevos servicios ( como Jacuzzi-Hidromasaje exterior ). Recepción: 24 horas. Atendemos en inglés, alemán y español.
5880b9dc636e564ad8d9bbd1|Hotel Abadi|Alojamientos|Hoteles|Córdoba|Confortable Hotel situado en plena ciudad de Córdoba.Es un establecimiento familiar, acogedor y de un trato agradable, en el que podrá disponer de cómodas instalaciones, así como servicio de cafetería y restaurante.El hotel cuenta con 30 habitaciones, repartidas entre individuales y dobles. Todas disponen de baño completo, televisión, teléfono, conexión a Internet mediante Wifi, calefacción y aire acondicionado independiente para cada habitación, además de la posibilidad de instalar una cuna o cama supletoria, en caso de resultar necesario para su alojamiento.
